country,dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
Italy,traditional_lihc,B1_structural,2,0.7721354166666667,0.009207119546699864,0.6680904716916323,0.011155334722324784,0.785023105963391,0.005831668263970613,0.6020645374469059,0.006122228016872038,0.8148346801600226,0.01620531663549223,0.59765625,0.06813268464557885,0.3914500079107241,0.06625370850336,0.6204402365913487,0.0547063390562737,0.3738516685578028,0.055853395905264426,0.4304292786741417,0.07050957039228131,0.59765625,0.06813268464557885,0.3914500079107241,0.06625370850336,0.6204402365913487,0.0547063390562737,0.7942708333333334,0.6912101618030947,0.8034554028437135,0.6282318118504232,0.8008782405334129,0.669260700389105,0.4431045612328335,0.6819869545845874,0.4292848970251716,0.4643495055080421,0.12501013294422836,0.2481056005702612,0.12146844825912617
