fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,384,1144,384,0.765625,0.6602024588630707,0.7808994937883069,0.5977354685002054,0.8033757908757909,0.5494791666666666,0.3446015613492414,0.5817570132707671,0.33435735356089336,0.3805714833112094,0.5494791666666666,0.3446015613492414,0.5817570132707671,0.33435735356089336,0.3805714833112094
2,384,1144,384,0.7786458333333334,0.6759784845201939,0.7891467181384749,0.6063936063936064,0.8262935694442544,0.6458333333333334,0.4382984544722068,0.6591234599119303,0.4133459835547122,0.48028707403707405,0.6458333333333334,0.4382984544722068,0.6591234599119303,0.4133459835547122,0.48028707403707405
