country,dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
Germany,traditional_lihc,B1_structural,4,0.661060463659148,0.026310426003436495,0.5638340688427989,0.03606022520606452,0.6741879919312628,0.024442097143911424,0.5333895438454394,0.03154479748391536,0.6431605118592824,0.030890047138295504,0.6547665806306813,0.007206841171988776,0.5259378788116258,0.014754076217586376,0.6690044470632086,0.004014470240889628,0.5113005289292054,0.02002861558954449,0.5856463087166777,0.0628844032964338,0.6547665806306813,0.007206841171988776,0.5259378788116258,0.014754076217586376,0.6690044470632086,0.004014470240889628,0.801125703564728,0.7293788465068024,0.8019503084747963,0.707964356740775,0.7639892947474365,0.6179775280898876,0.42303385372852165,0.6244971108486898,0.4226653339996669,0.4262510088781275,0.1831481754748404,0.30634499277828076,0.17745319762610656
