fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,562,1400,188,0.5516014234875445,0.47222737643630763,0.5758204579475804,0.45894816242558695,0.5419473569244211,0.4308510638297872,0.3254176645121787,0.47027830278874416,0.3389814587927795,0.3557692307692307,0.4308510638297872,0.3254176645121787,0.47027830278874416,0.3389814587927795,0.3557692307692307
2,562,1400,188,0.6654804270462633,0.5822536027787975,0.6772425748552963,0.5542891404669349,0.631121349500152,0.4574468085106383,0.3142262868450132,0.473324111998889,0.31536463595339126,0.31935897435897437,0.4574468085106383,0.3142262868450132,0.473324111998889,0.31536463595339126,0.31935897435897437
3,563,1400,187,0.5861456483126111,0.5429216583658635,0.6065151522034407,0.5219218500797449,0.6197227012485342,0.4117647058823529,0.3027288133982712,0.4475973737835723,0.3139369054997171,0.32519230769230767,0.4117647058823529,0.3027288133982712,0.4475973737835723,0.3139369054997171,0.32519230769230767
4,563,1404,187,0.42451154529307283,0.385563955072722,0.4562412329421885,0.4044898265850737,0.506003256003256,0.37967914438502676,0.3158485482196822,0.4133636556680826,0.3304176755447942,0.38540514652583613,0.37967914438502676,0.3158485482196822,0.4133636556680826,0.3304176755447942,0.38540514652583613
