fold,split,metric,iteration,value
4,learn,TotalF1:average=Macro,1,0.5344127376359742
4,learn,TotalF1:average=Macro,2,0.5430013060811938
4,learn,TotalF1:average=Macro,3,0.5780453797854251
4,learn,TotalF1:average=Macro,4,0.584091641618144
4,learn,TotalF1:average=Macro,5,0.5983065857309944
4,learn,TotalF1:average=Macro,6,0.5956360542935509
4,learn,TotalF1:average=Macro,7,0.5765794586896332
4,learn,TotalF1:average=Macro,8,0.5817233288989114
4,learn,TotalF1:average=Macro,9,0.5851645879297553
4,learn,TotalF1:average=Macro,10,0.5782307536282788
4,learn,TotalF1:average=Macro,11,0.5880354579941715
4,learn,TotalF1:average=Macro,12,0.6032552020075319
4,learn,TotalF1:average=Macro,13,0.6016280969026171
4,learn,TotalF1:average=Macro,14,0.6038143479571509
4,learn,TotalF1:average=Macro,15,0.6086116360953584
4,learn,TotalF1:average=Macro,16,0.6081307203661919
4,learn,TotalF1:average=Macro,17,0.6065560623850863
4,learn,TotalF1:average=Macro,18,0.6056656852396687
4,learn,TotalF1:average=Macro,19,0.609439736768744
4,learn,TotalF1:average=Macro,20,0.6187369234190134
4,learn,TotalF1:average=Macro,21,0.6134055948900597
4,learn,TotalF1:average=Macro,22,0.6180730561302014
4,learn,TotalF1:average=Macro,23,0.6241630357300678
4,learn,TotalF1:average=Macro,24,0.6249614251497823
4,learn,TotalF1:average=Macro,25,0.627963220031694
4,learn,TotalF1:average=Macro,26,0.6266970672283961
4,learn,TotalF1:average=Macro,27,0.6254190919507983
4,learn,TotalF1:average=Macro,28,0.6249162713917301
4,learn,TotalF1:average=Macro,29,0.6268439173398678
4,learn,TotalF1:average=Macro,30,0.6262483340339152
4,learn,TotalF1:average=Macro,31,0.6245337735997352
4,learn,TotalF1:average=Macro,32,0.6251234880900562
4,learn,TotalF1:average=Macro,33,0.6263871324053591
4,learn,TotalF1:average=Macro,34,0.6262610650378655
4,learn,TotalF1:average=Macro,35,0.6296770737597485
4,learn,TotalF1:average=Macro,36,0.630748574895113
4,learn,TotalF1:average=Macro,37,0.6316039618801764
4,learn,TotalF1:average=Macro,38,0.6358191251603602
4,learn,TotalF1:average=Macro,39,0.6372151538743578
4,learn,TotalF1:average=Macro,40,0.6374078139160091
4,learn,TotalF1:average=Macro,41,0.63386813875253
4,learn,TotalF1:average=Macro,42,0.6339478704902585
4,learn,TotalF1:average=Macro,43,0.6360480630299689
4,learn,TotalF1:average=Macro,44,0.637703836250464
4,learn,TotalF1:average=Macro,45,0.6418172312481084
4,learn,TotalF1:average=Macro,46,0.6461785543139114
4,learn,TotalF1:average=Macro,47,0.6467452953568583
4,learn,TotalF1:average=Macro,48,0.6486016790944247
4,learn,TotalF1:average=Macro,49,0.6550703538142871
4,learn,TotalF1:average=Macro,50,0.6562611957758762
4,learn,TotalF1:average=Macro,51,0.6539355377139165
4,learn,TotalF1:average=Macro,52,0.6495422006690321
4,learn,TotalF1:average=Macro,53,0.6541113267800893
4,learn,TotalF1:average=Macro,54,0.6598549251468676
4,learn,TotalF1:average=Macro,55,0.6607412875172727
4,learn,TotalF1:average=Macro,56,0.6593749909766797
4,learn,TotalF1:average=Macro,57,0.6640054036334786
4,learn,TotalF1:average=Macro,58,0.6634576406611075
4,learn,TotalF1:average=Macro,59,0.665891981034088
4,learn,TotalF1:average=Macro,60,0.6682205257261462
4,learn,TotalF1:average=Macro,61,0.6666414790236523
4,learn,TotalF1:average=Macro,62,0.6659475250477283
4,learn,TotalF1:average=Macro,63,0.6648551506338218
4,learn,TotalF1:average=Macro,64,0.6671392127398057
