country,dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
Bulgaria,traditional_lihc,B1_structural,4,0.5569347610348729,0.10033243095198101,0.4957416481634227,0.08641434426397876,0.5789548544871265,0.09217465909841091,0.48491224488933515,0.06664523854066172,0.5746986659190908,0.060559586535919106,0.4199354306519513,0.032729109590675654,0.3145553282437863,0.00930300110621988,0.45114086105982204,0.027676776350339393,0.3246751689476705,0.01210568238012619,0.3464314148365872,0.030496793677792712,0.4199354306519513,0.032729109590675654,0.3145553282437863,0.00930300110621988,0.45114086105982204,0.027676776350339393,0.6853333333333333,0.5993809525586125,0.6986424483062116,0.5688656392618177,0.6580355683700146,0.452,0.30178753149835236,0.46738142081798795,0.3038879485642418,0.3068317262005613,0.23333333333333334,0.2975934210602601,0.23126102748822364
