split,metric,iteration,mean,std
learn,MultiClass,1,1.374524512550519,0.0034133491031690995
learn,MultiClass,2,1.36325498919117,0.00736212173472836
learn,MultiClass,3,1.3518831373867055,0.009341188605109053
learn,MultiClass,4,1.3408928397589692,0.011593218800043064
learn,MultiClass,5,1.3294858537530323,0.014028622973122054
learn,MultiClass,6,1.3194637764366783,0.016671430307119844
learn,MultiClass,7,1.3092472278387284,0.01753590294350851
learn,MultiClass,8,1.2997680405581034,0.01937618965072294
learn,MultiClass,9,1.2910845600651037,0.023343469143058973
learn,MultiClass,10,1.2831381738145713,0.024292299007099855
learn,MultiClass,11,1.2742415701751169,0.02363221019794787
learn,MultiClass,12,1.2653472405596706,0.023627491672058666
learn,MultiClass,13,1.257358051816366,0.02539986502301837
learn,MultiClass,14,1.249338590631864,0.025924798143511035
learn,MultiClass,15,1.2419715060128618,0.026469405563352935
learn,MultiClass,16,1.2338282230317574,0.028038730034325665
learn,MultiClass,17,1.2272703460519507,0.029813846128049232
learn,MultiClass,18,1.220204466290871,0.029623659777999866
learn,MultiClass,19,1.2135120828647195,0.03040665036531376
learn,MultiClass,20,1.2070568201999081,0.030996680729657188
learn,MultiClass,21,1.200391504883188,0.03381413879864954
learn,MultiClass,22,1.194032280460251,0.03355494276862922
learn,MultiClass,23,1.1870251245707975,0.03440014065102985
learn,MultiClass,24,1.1809519706919667,0.03512685496644614
learn,MultiClass,25,1.1753368313358354,0.03687592619833563
learn,MultiClass,26,1.1700577024074974,0.03808358895751948
learn,MultiClass,27,1.16483192199762,0.03879615987970737
learn,MultiClass,28,1.159492706176519,0.039912996624646764
learn,MultiClass,29,1.1536123604500914,0.04049449315716984
learn,MultiClass,30,1.1489917219088994,0.04069061203029607
learn,MultiClass,31,1.1440590298024609,0.04120044458977157
learn,MultiClass,32,1.1387947091127202,0.0414656698383496
learn,MultiClass,33,1.1346295890252924,0.04380828596678982
learn,MultiClass,34,1.129482868902041,0.044352111380069344
learn,MultiClass,35,1.1252860246582292,0.044505536226181
learn,MultiClass,36,1.1215371750240148,0.046947704652953504
learn,MultiClass,37,1.1172546652939341,0.047252987412074364
learn,MultiClass,38,1.1127203465527638,0.04787694159239459
learn,MultiClass,39,1.1081501550189308,0.04778101274605416
learn,MultiClass,40,1.1038090739923385,0.0477459969858442
learn,MultiClass,41,1.0992984023345265,0.04777059745065883
learn,MultiClass,42,1.0951229498678934,0.047560404659185825
learn,MultiClass,43,1.0917145823676857,0.04832856275894533
learn,MultiClass,44,1.0880156019073255,0.04849213889193427
learn,MultiClass,45,1.0847019651685055,0.04921613468412445
learn,MultiClass,46,1.0808249851702492,0.049903273507738745
learn,MultiClass,47,1.077578632051864,0.050529228463209605
learn,MultiClass,48,1.07448205936616,0.05037692344737429
learn,MultiClass,49,1.071329902631283,0.05098532418356478
learn,MultiClass,50,1.0682552323576435,0.05117700842588108
learn,MultiClass,51,1.065073566766097,0.05120757528997811
learn,MultiClass,52,1.0613247739408393,0.05196457686188363
learn,MultiClass,53,1.0584119176085922,0.05258338716212265
learn,MultiClass,54,1.0556713679168723,0.053060455145282855
learn,MultiClass,55,1.0532157017254937,0.05373741461082722
learn,MultiClass,56,1.050645753917133,0.05370328906384177
learn,MultiClass,57,1.048331044120535,0.0555019355875354
learn,MultiClass,58,1.0452145735481646,0.05463435450128191
learn,MultiClass,59,1.0421124017873713,0.05489434886852109
learn,MultiClass,60,1.039070015895153,0.055150930278506406
learn,MultiClass,61,1.0364135127550291,0.05531146146681141
learn,MultiClass,62,1.033583423246324,0.055293884111750576
learn,MultiClass,63,1.0306888772676377,0.05493840779654431
learn,MultiClass,64,1.0275809655096566,0.05527865418170994
learn,MultiClass,65,1.0253261145405332,0.054870071825897225
learn,MultiClass,66,1.022576655184853,0.05494882990752295
learn,MultiClass,67,1.0201497557141677,0.055742159695847386
learn,MultiClass,68,1.01765626278271,0.05558003073962222
learn,MultiClass,69,1.0146441880430497,0.05503579427513745
learn,MultiClass,70,1.0121170514435696,0.05485772122316895
learn,MultiClass,71,1.0096273496694557,0.05492729361131751
learn,MultiClass,72,1.0075163333533796,0.05475487097496171
learn,MultiClass,73,1.0050848037024092,0.05463781088056031
learn,MultiClass,74,1.0028919672954484,0.055210106404370726
learn,MultiClass,75,1.0004979969579073,0.05544444656267107
learn,MultiClass,76,0.998350771789539,0.05567200945568105
learn,MultiClass,77,0.9964619077863285,0.05577642491459336
learn,MultiClass,78,0.9943042463736429,0.05605623196603062
learn,MultiClass,79,0.9924630865953235,0.05661539449417913
learn,MultiClass,80,0.990986841031716,0.05738961763994421
learn,MultiClass,81,0.9888914896055558,0.057486208710964805
learn,MultiClass,82,0.9871095228860524,0.05729178562592867
learn,MultiClass,83,0.9854229283705529,0.058127799410053325
learn,MultiClass,84,0.9836058538557282,0.058125919395763344
learn,MultiClass,85,0.981581331084208,0.05782950138550891
learn,MultiClass,86,0.9802738257594878,0.05782950999535808
learn,MultiClass,87,0.978722501445843,0.057782809876963485
learn,MultiClass,88,0.9773649286415849,0.05875593916437011
learn,MultiClass,89,0.9756386960289041,0.059230673988011476
learn,MultiClass,90,0.9740007749216331,0.05911209036147108
learn,MultiClass,91,0.9721686241271266,0.05921158672015519
learn,MultiClass,92,0.9705766989586376,0.05955697144903609
learn,MultiClass,93,0.9691308244699557,0.06006203229554577
learn,MultiClass,94,0.9676456160791354,0.059510180857644
learn,MultiClass,95,0.9659823539644365,0.0596471099802387
learn,MultiClass,96,0.9646935746337486,0.05939880582108064
learn,MultiClass,97,0.9630601523206843,0.05942712551778707
learn,MultiClass,98,0.9616531955818639,0.05990408566001819
learn,MultiClass,99,0.9597905188492162,0.05965043150883004
learn,MultiClass,100,0.95802540934296,0.06005228862367175
learn,MultiClass,101,0.9564273641225886,0.05950812894219666
learn,MultiClass,102,0.9546605126437795,0.059675619192449604
learn,MultiClass,103,0.9532578529988122,0.06037260489680853
learn,MultiClass,104,0.9517320566094879,0.06093357746716029
learn,MultiClass,105,0.9500087635002954,0.06149458572618872
learn,MultiClass,106,0.9487005032685532,0.061454020826837534
learn,MultiClass,107,0.9468340028555231,0.06108088204682022
learn,MultiClass,108,0.9455603694692958,0.06140670657544762
learn,MultiClass,109,0.9441672479813832,0.061389993620993746
learn,MultiClass,110,0.9423663392554262,0.06091017559436533
learn,MultiClass,111,0.9406329340930557,0.06035769273811888
learn,MultiClass,112,0.9391291456482515,0.0601731191087973
learn,MultiClass,113,0.9379853688986197,0.06048750261651953
learn,MultiClass,114,0.9360604538554698,0.05998406958794042
learn,MultiClass,115,0.9346375417599295,0.06030199645712713
learn,MultiClass,116,0.9331174780532627,0.06006456369962933
learn,MultiClass,117,0.9314414558059474,0.05974993160972629
learn,MultiClass,118,0.9301840195563243,0.060107176309509035
learn,MultiClass,119,0.9284283893030618,0.060416950044538696
learn,MultiClass,120,0.9270074245745785,0.06048548375415122
learn,MultiClass,121,0.9257233742500566,0.060064394368524454
learn,MultiClass,122,0.9244439320456999,0.06031946631816389
learn,MultiClass,123,0.9234570688611308,0.06041751619192514
learn,MultiClass,124,0.92213708292025,0.06035359892389844
learn,MultiClass,125,0.9207956282377114,0.06044610309390756
learn,MultiClass,126,0.9200969289153207,0.0603224438859475
learn,MultiClass,127,0.9191497165857018,0.060706243146943076
learn,MultiClass,128,0.9181298695016732,0.06020494313698997
learn,MultiClass,129,0.9164850400441544,0.06019935335251439
learn,MultiClass,130,0.9152725227743739,0.06047390248010767
learn,MultiClass,131,0.9142185556144045,0.06061360805007154
learn,MultiClass,132,0.912701324195311,0.06065765104648489
learn,MultiClass,133,0.911924720744421,0.06079356310112217
learn,MultiClass,134,0.911362050619474,0.061009773069474395
learn,MultiClass,135,0.9104615988229589,0.06023166590739034
learn,MultiClass,136,0.909971200400155,0.05986376418437975
learn,MultiClass,137,0.908931391343762,0.05939259756306524
learn,MultiClass,138,0.9076602665756037,0.05956273978588806
learn,MultiClass,139,0.9064564390273999,0.059992200068902345
learn,MultiClass,140,0.9050999389536747,0.060152767438152226
learn,MultiClass,141,0.9041364718551446,0.06046615620299505
learn,MultiClass,142,0.9031619075017019,0.06065904450326575
learn,MultiClass,143,0.9018691711748689,0.06076043828272741
learn,MultiClass,144,0.9005585833500571,0.0614848044854389
learn,MultiClass,145,0.8994265403300348,0.06117646625443913
learn,MultiClass,146,0.8986003394010924,0.060747057187573894
learn,MultiClass,147,0.8975087252977602,0.06047916375075779
learn,MultiClass,148,0.896527946762993,0.06030906028473777
learn,MultiClass,149,0.8957953606847713,0.060233018523409676
learn,MultiClass,150,0.8952209714307211,0.060801084619136324
learn,MultiClass,151,0.8940953410898209,0.06067496578727035
learn,MultiClass,152,0.8503327176927856,
learn,TotalF1:average=Macro,1,0.4717507067739572,0.05509388271579933
learn,TotalF1:average=Macro,2,0.48421737665590925,0.06490206783087431
learn,TotalF1:average=Macro,3,0.49504022910981715,0.05880234800168039
learn,TotalF1:average=Macro,4,0.5033865865777323,0.04381324808237864
learn,TotalF1:average=Macro,5,0.5138957384884846,0.04410596770817931
learn,TotalF1:average=Macro,6,0.5106051204066148,0.05551553902135424
learn,TotalF1:average=Macro,7,0.5176240644938783,0.050938286817601756
learn,TotalF1:average=Macro,8,0.5199386348450605,0.04597326490657568
learn,TotalF1:average=Macro,9,0.5182082743378931,0.05171397729878482
learn,TotalF1:average=Macro,10,0.5226087952590858,0.05161481135852205
learn,TotalF1:average=Macro,11,0.5248528642606518,0.04351160884742168
learn,TotalF1:average=Macro,12,0.5277904494714084,0.044398021938234306
learn,TotalF1:average=Macro,13,0.531235334290419,0.045352295931794566
learn,TotalF1:average=Macro,14,0.5392407351623203,0.03584927250314153
learn,TotalF1:average=Macro,15,0.5450500934781355,0.030402932937145275
learn,TotalF1:average=Macro,16,0.5451941852081317,0.03323461554024618
learn,TotalF1:average=Macro,17,0.5458721761005174,0.03416676378698946
learn,TotalF1:average=Macro,18,0.5442955249560613,0.038378796694085324
learn,TotalF1:average=Macro,19,0.5495335039980375,0.028052197787897918
learn,TotalF1:average=Macro,20,0.5536168593435078,0.022901664103020202
learn,TotalF1:average=Macro,21,0.5532145346987997,0.025579778768785887
learn,TotalF1:average=Macro,22,0.5535350874073062,0.024565290983134647
learn,TotalF1:average=Macro,23,0.5582361981777266,0.026469325172504644
learn,TotalF1:average=Macro,24,0.5585224909224655,0.030073638447804675
learn,TotalF1:average=Macro,25,0.5597628479263506,0.02942206964501558
learn,TotalF1:average=Macro,26,0.5628429347077333,0.027515782792878394
learn,TotalF1:average=Macro,27,0.5651932774615083,0.03128382506388442
learn,TotalF1:average=Macro,28,0.5650674188118661,0.03012597599751917
learn,TotalF1:average=Macro,29,0.5690821595565205,0.02746191004132264
learn,TotalF1:average=Macro,30,0.5715849740886717,0.0256331628999919
learn,TotalF1:average=Macro,31,0.5713257044046912,0.026198189941498203
learn,TotalF1:average=Macro,32,0.5730259938201216,0.024840006191436156
learn,TotalF1:average=Macro,33,0.5732341392781001,0.0274376841351902
learn,TotalF1:average=Macro,34,0.5740437043818907,0.028720800757105654
learn,TotalF1:average=Macro,35,0.5745075076630746,0.02921499070718048
learn,TotalF1:average=Macro,36,0.576666286726383,0.03164153914088856
learn,TotalF1:average=Macro,37,0.576557353217502,0.031490932575384184
learn,TotalF1:average=Macro,38,0.5783723484900183,0.032077987998194564
learn,TotalF1:average=Macro,39,0.5791135756017952,0.03358495720886608
learn,TotalF1:average=Macro,40,0.5818578333444864,0.03276991511602459
learn,TotalF1:average=Macro,41,0.5831227226312563,0.03524886072962404
learn,TotalF1:average=Macro,42,0.586024292474973,0.03422532119861612
learn,TotalF1:average=Macro,43,0.5859400257589065,0.03528071493932137
learn,TotalF1:average=Macro,44,0.5875165785779477,0.03709921757644754
learn,TotalF1:average=Macro,45,0.5855728019713438,0.03834118315522743
learn,TotalF1:average=Macro,46,0.5885152005330987,0.03679329634502596
learn,TotalF1:average=Macro,47,0.5877719544645621,0.038195563830332485
learn,TotalF1:average=Macro,48,0.5889165116053282,0.03851258522599268
learn,TotalF1:average=Macro,49,0.5878031801751609,0.03899856912097786
learn,TotalF1:average=Macro,50,0.5907091500239037,0.0375752626411868
learn,TotalF1:average=Macro,51,0.5904694561221897,0.03678602862353617
learn,TotalF1:average=Macro,52,0.5915045062972203,0.03858562951013561
learn,TotalF1:average=Macro,53,0.5929685057278133,0.03849768074542609
learn,TotalF1:average=Macro,54,0.5948027791417636,0.03867942018148376
learn,TotalF1:average=Macro,55,0.595250156190537,0.04200236181728603
learn,TotalF1:average=Macro,56,0.5951286035765555,0.03994347705166688
learn,TotalF1:average=Macro,57,0.5961593080499583,0.04171522317249466
learn,TotalF1:average=Macro,58,0.5973793014156803,0.04250200851061338
learn,TotalF1:average=Macro,59,0.5981635375396532,0.04066920736359784
learn,TotalF1:average=Macro,60,0.5997672780203992,0.042112115381809326
learn,TotalF1:average=Macro,61,0.6008895711700893,0.039968814590208665
learn,TotalF1:average=Macro,62,0.6009209270335305,0.03896107957707924
learn,TotalF1:average=Macro,63,0.6013114973372171,0.03806083134842542
learn,TotalF1:average=Macro,64,0.6027556083421322,0.036878393175458345
learn,TotalF1:average=Macro,65,0.6034541514215386,0.03730798141966911
learn,TotalF1:average=Macro,66,0.6033896429076786,0.03565154769200672
learn,TotalF1:average=Macro,67,0.6046698393223224,0.037205520353987186
learn,TotalF1:average=Macro,68,0.6059644671949272,0.037775735030837344
learn,TotalF1:average=Macro,69,0.6086637136311366,0.03378042653904177
learn,TotalF1:average=Macro,70,0.6087334489265332,0.03515317053651307
learn,TotalF1:average=Macro,71,0.6098902226207068,0.03560237738062914
learn,TotalF1:average=Macro,72,0.6099190581822665,0.03463590459494617
learn,TotalF1:average=Macro,73,0.6103980772197359,0.035480356903700536
learn,TotalF1:average=Macro,74,0.6105723739208724,0.035593503617240896
learn,TotalF1:average=Macro,75,0.609962123735703,0.03403278582828453
learn,TotalF1:average=Macro,76,0.6121145353876507,0.03410659858834961
learn,TotalF1:average=Macro,77,0.6122117021019876,0.03266141640494113
learn,TotalF1:average=Macro,78,0.6133621067637388,0.033390384534715586
learn,TotalF1:average=Macro,79,0.6148149863227901,0.033440701620004155
learn,TotalF1:average=Macro,80,0.6140877848862537,0.034165708170660856
