fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,2274,6212,2622,0.48328935795954264,0.35696909476675565,0.5309994847775216,0.36817744384237616,0.43664644895072,0.5499618611746758,0.370178089208191,0.5832652667317878,0.35865214907418663,0.42970068811357987,0.5499618611746758,0.370178089208191,0.5832652667317878,0.35865214907418663,0.42970068811357987
2,2622,7364,2274,0.5183066361556065,0.3819412071410515,0.5666715987431176,0.3802638892157181,0.4766158118564714,0.4758135444151275,0.35162245077948107,0.5238982635493749,0.3570561646435292,0.4427800743027983,0.4758135444151275,0.35162245077948107,0.5238982635493749,0.3570561646435292,0.4427800743027983
