country,dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
Germany,hqrtm_q65,B1_structural,2,0.6471234265438879,0.11768187538544382,0.5601025572351269,0.10763513845847197,0.6598837014664181,0.09925391681656127,0.5531632641122102,0.11411765571520682,0.6050373871919924,0.06586929306329307,0.41656810565740193,0.04355822375730261,0.2672415154131504,0.024811128740500406,0.4351328079042308,0.03126746020436842,0.2774203120964698,0.019798015916289775,0.26544409278784276,0.026129026080042743,0.41656810565740193,0.04355822375730261,0.2672415154131504,0.024811128740500406,0.4351328079042308,0.03126746020436842,0.7166979362101313,0.6105176452157226,0.7188786577526831,0.6026481903029891,0.6198400626843659,0.5224719101123596,0.33902642137936256,0.5337106722433888,0.34798533902286255,0.34520241595076584,0.19422602609777173,0.27149122383636004,0.18516798550929436
