fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,266,640,267,0.5639097744360902,0.48399302093718843,0.589700583826102,0.47246989590287564,0.5584607633949739,0.3857677902621723,0.24969739803185012,0.4130233747632414,0.2634210007880221,0.2469680812608444,0.3857677902621723,0.24969739803185012,0.4130233747632414,0.2634210007880221,0.2469680812608444
2,267,640,266,0.7303370786516854,0.6362120935330654,0.730066819106734,0.6338566323215447,0.651614010989011,0.4473684210526316,0.2847856327944507,0.45724224104522027,0.2914196234049175,0.28392010431484116,0.4473684210526316,0.2847856327944507,0.45724224104522027,0.2914196234049175,0.28392010431484116
