split,metric,iteration,mean,std
learn,MultiClass,1,1.3447243171540784,0.006146336649006586
learn,MultiClass,2,1.3121289602446817,0.010745567632829665
learn,MultiClass,3,1.2840460623918417,0.0171160297930191
learn,MultiClass,4,1.2566660065722621,0.01706364494239248
learn,MultiClass,5,1.2322251271572169,0.01742217128952439
learn,MultiClass,6,1.213055073222683,0.01880478277671277
learn,MultiClass,7,1.1947521832621602,0.019558209523040056
learn,MultiClass,8,1.179949945179862,0.020535173537097606
learn,MultiClass,9,1.1647931518489913,0.02237865031713173
learn,MultiClass,10,1.1518584244897916,0.02475653044767429
learn,MultiClass,11,1.140438274105514,0.02418197190640172
learn,MultiClass,12,1.129768856709572,0.024200288423371907
learn,MultiClass,13,1.1194435280563775,0.025663975138504342
learn,MultiClass,14,1.1114009172253279,0.026516055147128393
learn,MultiClass,15,1.1024048119824874,0.02668999860904873
learn,MultiClass,16,1.0939721873458126,0.028153001175561156
learn,MultiClass,17,1.0865181045757948,0.02815221041767473
learn,MultiClass,18,1.0796476098601697,0.028546636857313006
learn,MultiClass,19,1.0730066154442774,0.029268629079738616
learn,MultiClass,20,1.0653611442155981,0.029072526010493524
learn,MultiClass,21,1.0593529524631002,0.02861221967714855
learn,MultiClass,22,1.054461604791249,0.027973496356913537
learn,MultiClass,23,1.048526055828478,0.028550319652096225
learn,MultiClass,24,1.0433130226894918,0.02803082016207479
learn,MultiClass,25,1.0385789708600148,0.02782163039858801
learn,MultiClass,26,1.0338919868872714,0.028204268696232028
learn,MultiClass,27,1.0279763564302202,0.029111973866588065
learn,MultiClass,28,1.0233877594159875,0.029566268064284147
learn,MultiClass,29,1.0183020823982332,0.029390069155585435
learn,MultiClass,30,1.0140950894137077,0.029700185401660802
learn,MultiClass,31,1.009952976993441,0.030577509765991193
learn,MultiClass,32,1.005826767586157,0.030838591722352954
learn,MultiClass,33,1.002616129547934,0.030530948130809615
learn,MultiClass,34,0.9991808754777879,0.031451072034188836
learn,MultiClass,35,0.99547195475103,0.03236888472662942
