fold,split,metric,iteration,value
1,learn,TotalF1:average=Macro,1,0.4493769002376691
1,learn,TotalF1:average=Macro,2,0.4676531841864457
1,learn,TotalF1:average=Macro,3,0.469781020829787
1,learn,TotalF1:average=Macro,4,0.4863235211571052
1,learn,TotalF1:average=Macro,5,0.4814840694740691
1,learn,TotalF1:average=Macro,6,0.49589376518142536
1,learn,TotalF1:average=Macro,7,0.5070650673380628
1,learn,TotalF1:average=Macro,8,0.5129025298680387
1,learn,TotalF1:average=Macro,9,0.5160525403778298
1,learn,TotalF1:average=Macro,10,0.5202518334475157
1,learn,TotalF1:average=Macro,11,0.5300077607288277
1,learn,TotalF1:average=Macro,12,0.5317587745505463
1,learn,TotalF1:average=Macro,13,0.5319037509877809
1,learn,TotalF1:average=Macro,14,0.5332635563506452
1,learn,TotalF1:average=Macro,15,0.5353998114465519
1,learn,TotalF1:average=Macro,16,0.537407152579188
1,learn,TotalF1:average=Macro,17,0.5351911088818964
1,learn,TotalF1:average=Macro,18,0.5356642884162206
1,learn,TotalF1:average=Macro,19,0.5396327724481182
1,learn,TotalF1:average=Macro,20,0.5435802840441155
1,learn,TotalF1:average=Macro,21,0.5484598245984598
1,learn,TotalF1:average=Macro,22,0.553514908327521
1,learn,TotalF1:average=Macro,23,0.5545588525596522
1,learn,TotalF1:average=Macro,24,0.5600804392969945
1,learn,TotalF1:average=Macro,25,0.5613305941925297
1,learn,TotalF1:average=Macro,26,0.5631066313470658
1,learn,TotalF1:average=Macro,27,0.5606366817734387
1,learn,TotalF1:average=Macro,28,0.5653044264780099
1,learn,TotalF1:average=Macro,29,0.5645693918547331
1,learn,TotalF1:average=Macro,30,0.5712314690300864
1,learn,TotalF1:average=Macro,31,0.5693425502935405
1,learn,TotalF1:average=Macro,32,0.5672800514948733
1,learn,TotalF1:average=Macro,33,0.5661369268048656
1,learn,TotalF1:average=Macro,34,0.5687119064293938
1,learn,TotalF1:average=Macro,35,0.5663179264688654
1,learn,TotalF1:average=Macro,36,0.569362729630404
1,learn,TotalF1:average=Macro,37,0.5693251648731592
1,learn,TotalF1:average=Macro,38,0.5732110884650188
1,learn,TotalF1:average=Macro,39,0.5730946168994654
1,learn,TotalF1:average=Macro,40,0.5769384154889039
1,learn,TotalF1:average=Macro,41,0.5806483929310946
1,learn,TotalF1:average=Macro,42,0.5913876290760126
1,learn,TotalF1:average=Macro,43,0.5916952523592663
1,learn,TotalF1:average=Macro,44,0.5943820507382198
1,learn,TotalF1:average=Macro,45,0.5940471513196907
1,learn,TotalF1:average=Macro,46,0.5939194558301408
1,learn,TotalF1:average=Macro,47,0.5937276156944085
1,learn,TotalF1:average=Macro,48,0.6082781270285017
1,learn,TotalF1:average=Macro,49,0.6106895970402837
1,learn,TotalF1:average=Macro,50,0.6103734890158332
1,learn,TotalF1:average=Macro,51,0.6151449657125647
1,learn,TotalF1:average=Macro,52,0.6154896902544315
1,learn,TotalF1:average=Macro,53,0.6143711294069142
1,learn,TotalF1:average=Macro,54,0.6150488638746556
1,learn,TotalF1:average=Macro,55,0.6164111918322621
1,learn,TotalF1:average=Macro,56,0.6153739559700901
1,learn,TotalF1:average=Macro,57,0.6161315894141641
1,learn,TotalF1:average=Macro,58,0.6159726427453687
1,learn,TotalF1:average=Macro,59,0.616154217909967
1,learn,TotalF1:average=Macro,60,0.6147349088875108
1,learn,TotalF1:average=Macro,61,0.613259343940499
1,learn,TotalF1:average=Macro,62,0.6157663169735996
1,learn,TotalF1:average=Macro,63,0.6155777525188861
1,learn,TotalF1:average=Macro,64,0.6184966296693755
1,learn,TotalF1:average=Macro,65,0.6179452125898562
1,learn,TotalF1:average=Macro,66,0.6171368215037423
1,learn,TotalF1:average=Macro,67,0.6182225203229658
1,learn,TotalF1:average=Macro,68,0.6197328307809725
1,learn,TotalF1:average=Macro,69,0.6188855203109658
1,learn,TotalF1:average=Macro,70,0.6180784786509472
1,learn,TotalF1:average=Macro,71,0.6193646685381722
1,learn,TotalF1:average=Macro,72,0.6208412438022447
1,learn,TotalF1:average=Macro,73,0.6214342854451386
1,learn,TotalF1:average=Macro,74,0.6216745883184522
1,learn,TotalF1:average=Macro,75,0.6218565367362792
1,learn,TotalF1:average=Macro,76,0.6229298847429434
1,learn,TotalF1:average=Macro,77,0.6216511048708657
1,learn,TotalF1:average=Macro,78,0.6234439524808191
1,learn,TotalF1:average=Macro,79,0.6250090300794902
1,learn,TotalF1:average=Macro,80,0.6270075675747482
1,learn,TotalF1:average=Macro,81,0.6273119256839368
1,learn,TotalF1:average=Macro,82,0.6272100139177124
1,learn,TotalF1:average=Macro,83,0.6277182154584151
1,learn,TotalF1:average=Macro,84,0.6299358368675382
1,learn,TotalF1:average=Macro,85,0.6306018818176188
1,learn,TotalF1:average=Macro,86,0.6320512425328939
1,learn,TotalF1:average=Macro,87,0.6341171005215602
1,learn,TotalF1:average=Macro,88,0.635085379685231
1,learn,TotalF1:average=Macro,89,0.6353793203464189
1,learn,TotalF1:average=Macro,90,0.6348465844080471
1,learn,TotalF1:average=Macro,91,0.6382167959264277
1,learn,TotalF1:average=Macro,92,0.639772375704408
1,learn,TotalF1:average=Macro,93,0.6390624327577246
1,learn,TotalF1:average=Macro,94,0.6388350896499222
1,learn,TotalF1:average=Macro,95,0.6406986509548926
1,learn,TotalF1:average=Macro,96,0.6410014358885852
1,learn,TotalF1:average=Macro,97,0.642635914897961
1,learn,TotalF1:average=Macro,98,0.6436395935371398
1,learn,TotalF1:average=Macro,99,0.6438602739167525
1,learn,TotalF1:average=Macro,100,0.6456938804029737
1,learn,TotalF1:average=Macro,101,0.6462005131979374
1,learn,TotalF1:average=Macro,102,0.6469220543392588
1,learn,TotalF1:average=Macro,103,0.6475501914483119
1,learn,TotalF1:average=Macro,104,0.6478548320305179
1,learn,TotalF1:average=Macro,105,0.6481340731510623
1,learn,TotalF1:average=Macro,106,0.6506973833077088
1,learn,TotalF1:average=Macro,107,0.6517138464304604
1,learn,TotalF1:average=Macro,108,0.6523185543751229
1,learn,TotalF1:average=Macro,109,0.6524072569816376
1,learn,TotalF1:average=Macro,110,0.653377925579224
1,learn,TotalF1:average=Macro,111,0.6524778702745303
1,learn,TotalF1:average=Macro,112,0.6532208605785258
1,learn,TotalF1:average=Macro,113,0.6535360458772912
1,learn,TotalF1:average=Macro,114,0.6541458373316295
1,learn,TotalF1:average=Macro,115,0.6544811943255479
1,learn,TotalF1:average=Macro,116,0.655862693402691
1,learn,TotalF1:average=Macro,117,0.6562086964328036
1,learn,TotalF1:average=Macro,118,0.656093670287718
1,learn,TotalF1:average=Macro,119,0.6566248289782234
1,learn,TotalF1:average=Macro,120,0.6574777874013049
1,learn,TotalF1:average=Macro,121,0.6564291604739233
1,learn,TotalF1:average=Macro,122,0.6583908103451264
1,learn,TotalF1:average=Macro,123,0.6598128121581224
1,learn,TotalF1:average=Macro,124,0.6603982487150297
1,learn,TotalF1:average=Macro,125,0.6610313687306346
1,learn,TotalF1:average=Macro,126,0.6617841990386335
1,learn,TotalF1:average=Macro,127,0.6625095726260969
1,learn,TotalF1:average=Macro,128,0.662917289889846
1,learn,TotalF1:average=Macro,129,0.6625400835398148
1,learn,TotalF1:average=Macro,130,0.6623715432305081
1,learn,TotalF1:average=Macro,131,0.6622824048135594
1,learn,TotalF1:average=Macro,132,0.6626955812738649
1,learn,TotalF1:average=Macro,133,0.6635330527428261
1,learn,TotalF1:average=Macro,134,0.6647471350308438
1,learn,TotalF1:average=Macro,135,0.668748415215877
1,learn,TotalF1:average=Macro,136,0.6693914489444416
1,learn,TotalF1:average=Macro,137,0.6679737168633961
1,learn,TotalF1:average=Macro,138,0.6664082856936189
1,learn,TotalF1:average=Macro,139,0.6669742996409036
1,learn,TotalF1:average=Macro,140,0.6672811301210417
1,learn,TotalF1:average=Macro,141,0.6687929255639835
1,learn,TotalF1:average=Macro,142,0.6695499455267401
1,learn,TotalF1:average=Macro,143,0.6741887969195249
1,learn,TotalF1:average=Macro,144,0.6750305878243562
1,learn,TotalF1:average=Macro,145,0.6749428310708958
1,learn,TotalF1:average=Macro,146,0.6744113970347516
1,learn,TotalF1:average=Macro,147,0.6736458095312681
1,learn,TotalF1:average=Macro,148,0.6735349083489995
1,learn,TotalF1:average=Macro,149,0.6735260364421854
1,learn,TotalF1:average=Macro,150,0.6744239345276836
1,learn,TotalF1:average=Macro,151,0.6748350995692578
1,learn,TotalF1:average=Macro,152,0.6740293361155295
1,learn,TotalF1:average=Macro,153,0.6742238669528228
1,learn,TotalF1:average=Macro,154,0.6737957128422888
1,learn,TotalF1:average=Macro,155,0.6741129305019743
1,learn,TotalF1:average=Macro,156,0.674647282803754
1,learn,TotalF1:average=Macro,157,0.6749901798719684
1,learn,TotalF1:average=Macro,158,0.6747142673203308
1,learn,TotalF1:average=Macro,159,0.675741482850178
1,learn,TotalF1:average=Macro,160,0.6767019129437656
1,learn,TotalF1:average=Macro,161,0.6765765304129314
1,learn,TotalF1:average=Macro,162,0.6765922110589628
1,learn,TotalF1:average=Macro,163,0.676799891152482
1,learn,TotalF1:average=Macro,164,0.6767550368264688
1,learn,TotalF1:average=Macro,165,0.6779054823984055
1,learn,TotalF1:average=Macro,166,0.6779054823984055
1,learn,TotalF1:average=Macro,167,0.6787795346308547
1,learn,TotalF1:average=Macro,168,0.6788021193130045
1,learn,TotalF1:average=Macro,169,0.6789111316073502
1,learn,TotalF1:average=Macro,170,0.6790241175419561
1,learn,TotalF1:average=Macro,171,0.6794381238465538
1,learn,TotalF1:average=Macro,172,0.6795336856007411
1,learn,TotalF1:average=Macro,173,0.6791935232756754
1,learn,TotalF1:average=Macro,174,0.6791935232756754
1,learn,TotalF1:average=Macro,175,0.6790880146427126
1,learn,TotalF1:average=Macro,176,0.6811225372597592
1,learn,TotalF1:average=Macro,177,0.6817883333076113
1,learn,MultiClass,1,1.3489990643692322
1,learn,MultiClass,2,1.3198481757058054
1,learn,MultiClass,3,1.2953282159726973
1,learn,MultiClass,4,1.269732883079086
1,learn,MultiClass,5,1.2477825490608916
1,learn,MultiClass,6,1.2317703904276087
1,learn,MultiClass,7,1.215330365804928
1,learn,MultiClass,8,1.2022152262018726
1,learn,MultiClass,9,1.1893994084238473
1,learn,MultiClass,10,1.179457885544598
1,learn,MultiClass,11,1.1681797511131786
1,learn,MultiClass,12,1.1575061122038524
1,learn,MultiClass,13,1.1488261768846624
1,learn,MultiClass,14,1.1417411759880824
1,learn,MultiClass,15,1.1330630224758003
1,learn,MultiClass,16,1.1263210926786487
1,learn,MultiClass,17,1.1189358682127304
1,learn,MultiClass,18,1.112474969225182
1,learn,MultiClass,19,1.1067747034604911
1,learn,MultiClass,20,1.0988257621700093
1,learn,MultiClass,21,1.0923093594219275
1,learn,MultiClass,22,1.0867181746566212
1,learn,MultiClass,23,1.081429303541102
1,learn,MultiClass,24,1.0756592923536656
1,learn,MultiClass,25,1.0707035224147596
1,learn,MultiClass,26,1.066449495933108
1,learn,MultiClass,27,1.0615606819099423
1,learn,MultiClass,28,1.0573931038085993
1,learn,MultiClass,29,1.0521790436033023
1,learn,MultiClass,30,1.0483342038441565
1,learn,MultiClass,31,1.045233378528321
1,learn,MultiClass,32,1.0414069806663862
1,learn,MultiClass,33,1.037858736755605
1,learn,MultiClass,34,1.0354739180207302
1,learn,MultiClass,35,1.032830153412727
1,learn,MultiClass,36,1.0291277201156532
1,learn,MultiClass,37,1.0249215106621425
1,learn,MultiClass,38,1.0220304537399378
1,learn,MultiClass,39,1.0206882144416765
1,learn,MultiClass,40,1.0177366113018453
1,learn,MultiClass,41,1.0140345086314329
1,learn,MultiClass,42,1.0091471159251377
1,learn,MultiClass,43,1.0062863490412273
1,learn,MultiClass,44,1.0036681755127645
1,learn,MultiClass,45,1.002351531088546
1,learn,MultiClass,46,1.0014684451163725
1,learn,MultiClass,47,1.0012022517942383
1,learn,MultiClass,48,0.9961483140664145
1,learn,MultiClass,49,0.9930663442847959
1,learn,MultiClass,50,0.9901335206122552
1,learn,MultiClass,51,0.9878831855162408
1,learn,MultiClass,52,0.9839311341966588
1,learn,MultiClass,53,0.9808762661316193
1,learn,MultiClass,54,0.9781580582357919
1,learn,MultiClass,55,0.976182867577881
1,learn,MultiClass,56,0.9738151627990775
1,learn,MultiClass,57,0.973139857846365
1,learn,MultiClass,58,0.9714384256570079
1,learn,MultiClass,59,0.9698275556655029
1,learn,MultiClass,60,0.9680740922442793
1,learn,MultiClass,61,0.967582453743916
1,learn,MultiClass,62,0.9670572371565093
1,learn,MultiClass,63,0.9652334427695239
1,learn,MultiClass,64,0.9626640219477662
1,learn,MultiClass,65,0.9611936762019201
1,learn,MultiClass,66,0.9589097089150179
1,learn,MultiClass,67,0.9569240631449274
1,learn,MultiClass,68,0.9542471656515064
1,learn,MultiClass,69,0.9522296736638394
1,learn,MultiClass,70,0.9506958377252828
1,learn,MultiClass,71,0.949201668864512
1,learn,MultiClass,72,0.9473841184937384
1,learn,MultiClass,73,0.9457583173337316
1,learn,MultiClass,74,0.9447576361927076
1,learn,MultiClass,75,0.9434069229359658
1,learn,MultiClass,76,0.9419245328714877
1,learn,MultiClass,77,0.9402632133844361
1,learn,MultiClass,78,0.9381975646697824
1,learn,MultiClass,79,0.9354247756213906
1,learn,MultiClass,80,0.9330687165310235
1,learn,MultiClass,81,0.9320279637332145
1,learn,MultiClass,82,0.9318775089710375
1,learn,MultiClass,83,0.9301338580823042
1,learn,MultiClass,84,0.9267350183810759
1,learn,MultiClass,85,0.9248683586384004
1,learn,MultiClass,86,0.9225542459623416
1,learn,MultiClass,87,0.9209785677896899
1,learn,MultiClass,88,0.9201988172886338
1,learn,MultiClass,89,0.9187581241575756
1,learn,MultiClass,90,0.9169676669225446
1,learn,MultiClass,91,0.9154483066352676
1,learn,MultiClass,92,0.9128801127252503
1,learn,MultiClass,93,0.9117105553733874
1,learn,MultiClass,94,0.9107975570093716
1,learn,MultiClass,95,0.9081012887566289
1,learn,MultiClass,96,0.9076463107674969
1,learn,MultiClass,97,0.9052186578227452
1,learn,MultiClass,98,0.903299185263158
1,learn,MultiClass,99,0.9022200291448657
1,learn,MultiClass,100,0.9007606533525216
1,learn,MultiClass,101,0.899224766994166
1,learn,MultiClass,102,0.8973869253784535
1,learn,MultiClass,103,0.8960310536712225
1,learn,MultiClass,104,0.8947566619261608
1,learn,MultiClass,105,0.8923083793303233
1,learn,MultiClass,106,0.8905734373118546
1,learn,MultiClass,107,0.8886171308261772
1,learn,MultiClass,108,0.8876552961412039
1,learn,MultiClass,109,0.8863104763359648
1,learn,MultiClass,110,0.8851594377952827
1,learn,MultiClass,111,0.8839160792449815
1,learn,MultiClass,112,0.8822100784250747
1,learn,MultiClass,113,0.8809588776111249
1,learn,MultiClass,114,0.8800924904791003
1,learn,MultiClass,115,0.8798405121652192
1,learn,MultiClass,116,0.8786324392058164
1,learn,MultiClass,117,0.877862996419558
1,learn,MultiClass,118,0.8766822126759823
1,learn,MultiClass,119,0.8751969945530998
1,learn,MultiClass,120,0.8737263338184336
1,learn,MultiClass,121,0.8728302974513449
1,learn,MultiClass,122,0.8710966030047286
1,learn,MultiClass,123,0.8700049951457413
1,learn,MultiClass,124,0.8688093185235244
1,learn,MultiClass,125,0.8677439590625855
1,learn,MultiClass,126,0.8668637382025762
1,learn,MultiClass,127,0.8660331634297691
1,learn,MultiClass,128,0.8650431082233844
1,learn,MultiClass,129,0.8636111855585051
1,learn,MultiClass,130,0.862883353246711
1,learn,MultiClass,131,0.8616328609784646
1,learn,MultiClass,132,0.860658948463624
1,learn,MultiClass,133,0.8595509413813448
