country,dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
Bulgaria,traditional_lihc,B1_structural,2,0.5653333333333334,0.12822202965516064,0.4858834885188351,0.10316330127343322,0.5894169892277281,0.11453266115421867,0.4755665207459581,0.08377141325226428,0.5608678377963499,0.06348310071881048,0.4066666666666667,0.04336921591277493,0.2813787313587562,0.00473260710235532,0.44430514357221074,0.033491053465708805,0.2937668051400606,0.004151945091159134,0.29648687780798544,0.009483123132400108,0.4066666666666667,0.04336921591277493,0.2813787313587562,0.00473260710235532,0.44430514357221074,0.033491053465708805,0.6826666666666666,0.6037802971408842,0.6930940227955394,0.5749417204627266,0.6510568928696594,0.44,0.279396186440678,0.45486299435028255,0.2847969890510949,0.2747662966209696,0.24266666666666664,0.32438411070020623,0.2382310284452569
