country,dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
Bulgaria,hqrtm_q65,B1_structural,2,0.392,0.0,0.3663557903266379,0.010539014950604428,0.41076085785285743,0.006692520261360977,0.3785639307408194,0.0059463501305092835,0.43902176455551434,0.025642899330848515,0.30666666666666664,0.0075424723326565,0.27064827025116645,0.0013242555436397067,0.332620015691713,0.006893562702179323,0.2977027693056467,0.010928811584486456,0.3028508806650625,0.01846233821406925,0.30666666666666664,0.0075424723326565,0.27064827025116645,0.0013242555436397067,0.332620015691713,0.006893562702179323,0.6306666666666667,0.5645598198308835,0.6366646105938268,0.5554237349480726,0.585742027602761,0.368,0.2546008681250278,0.3673270841670001,0.26954781170261277,0.25138218516893374,0.2626666666666667,0.30995895170585575,0.26933752642682673
