split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.6306666666666667,0.5645598198308835,0.6366646105938268,0.5554237349480726,0.585742027602761
test,0.368,0.2546008681250278,0.3673270841670001,0.26954781170261277,0.25138218516893374
