split,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
train_final,0.5872420262664165,0.48591481702600237,0.6018221779507632,0.4720467032967033,0.5289753871681416
test,0.43820224719101125,0.33200815732796307,0.4704960709376772,0.3366011547856984,0.3760471598470203
