fold,train_size_raw,train_size_fit,validation_size,train_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall
1,574,1568,192,0.5313588850174216,0.4125648514270054,0.557270303366285,0.384080762987013,0.5592080010812273,0.53125,0.3961073872364195,0.5642659312014151,0.37677187153931335,0.5533460559796437,0.53125,0.3961073872364195,0.5642659312014151,0.37677187153931335,0.5533460559796437
2,574,1568,192,0.6724738675958188,0.5287063032114806,0.6854996838359724,0.48082672747200583,0.6759103144569086,0.609375,0.38440157556192633,0.6244864943947899,0.3696106889780586,0.4206446140797286,0.609375,0.38440157556192633,0.6244864943947899,0.3696106889780586,0.4206446140797286
3,575,1568,191,0.64,0.4688338245807122,0.6588778927699781,0.4352844110743349,0.5677387103593348,0.5916230366492147,0.4162023513289336,0.6144464024376544,0.3921148702378371,0.49214694656488545,0.5916230366492147,0.4162023513289336,0.6144464024376544,0.3921148702378371,0.49214694656488545
4,575,1572,191,0.6591304347826087,0.5678754401058272,0.6694649973019715,0.5226072370488801,0.6492855744764141,0.6073298429319371,0.3959260465284562,0.6151683759707478,0.38487394957983195,0.4118778280542986,0.6073298429319371,0.3959260465284562,0.6151683759707478,0.38487394957983195,0.4118778280542986
